BarnName,Index,DHIID,RFID,AgeMons_Ref,HfrMerit$,DateDue,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$,SireMerit$
7014 ,7014,47VCP1744,,26,+190,2-20,507HO6168,11HO7319,5657,+410,+14,+18,+148,+232
7243 ,7243,000000000,,23,+190,2-24,1HO7690,7HO6168,2529,-13,+9,+20,+165,+214
7309 ,7309,000000000,,22,+190,4-19,1HO5663,1HO6360,2751,-173,-33,-5,+113,+266
7343 ,7343,000000000,,22,+190,4-08,29HO11396,203HO421,5307,+536,+7,+13,+198,+182
8072 ,8072,47VEB6526,,12,+190,,1HO8772,1HO6149,2577,+388,+2,+14,+11,+368
8230 ,8230,000000000,,10,+190,,1HO8430,11HO7318,5990,+811,+31,+20,+27,+353
8278 ,8278,000000000,,9,+190,,1HO2609,1HO2406,5981,-401,-33,-6,+47,+333
8679 ,8679,000000000,,3,+190,,1HO9994,7HO6695,5621,-170,+9,-2,+8,+372
7132 ,7132,47VCP2016,,24,+189,2-25,1HO6827,,2298,,,,,+378
7407 ,7407,47VCP2385,,21,+189,4-26,1HO9477,1HO2406,5327,+391,+4,+12,+17,+361
7484 ,7484,47VCP2563,,20,+189,8-01,1HO6827,,4238,,,,,+378
7535 ,7535,000000000,,19,+189,,1HO6827,,2789,,,,,+378
7536 ,7536,47VCP2574,,19,+189,6-24,1HO6827,,4578,,,,,+378
7730 ,7730,000000000,,17,+189,10-11,1HO6827,,2407,,,,,+378
7848 ,7848,47VEB6085,,15,+189,10-13,1HO6827,,5694,,,,,+378
7879 ,7879,47VEB6061,,15,+189,,1HO6827,,4469,,,,,+378
8402 ,8402,47VEB6998,,7,+189,,1HO9390,203HO486,5953,,,,,+378
8671 ,8671,000000000,,3,+189,,1HO2678,1HO8972,6183,-465,+3,-15,+49,+329
7883 ,7883,47VEB6077,,14,+188,,501HO6987,507HO7379,6322,-169,+16,-2,+55,+320
8217 ,8217,000000000,,10,+188,,507HO7466,507HO6168,6575,-326,-2,+4,+128,+247
8593 ,8593,000000000,,4,+188,,1HO2672,,4242W,,,,,+376
8757 ,8757,000000000,,2,+188,,1HO2672,,4426,,,,,+376
7456 ,7456,47VCP2613,,20,+187,5-29,1HO9659,,3677,,,,,+374
7467 ,7467,47VCP2599,,20,+187,6-08,7HO6168,1HO5626,2401,-121,+2,+6,+142,+232
7485 ,7485,47VCP2583,,20,+187,6-01,7HO7482,1HO5588,5986,+390,-4,+3,-36,+409
8224 ,8224,000000000,,10,+187,,507HO7466,1HO7127,6590,+704,+4,+27,+126,+247
8308 ,8308,47VEB6860,,8,+187,,1HO6776,29HO10483,5386,-384,+16,-2,+156,+218
8608 ,8608,000000000,,4,+187,,1HO9659,1HO7127,6849,,,,,+374
8719 ,8719,000000000,,2,+187,,1HO9659,1HO7840,6982,,,,,+374
8765 ,8765,000000000,,1,+187,,1HO9659,1HO6939,6980,,,,,+374
7423 ,7423,47VCP2418,,21,+186,4-26,501HO7169,11HO4338,6048,+342,+0,+11,-84,+455
7476 ,7476,47VCP2673,,20,+186,5-25,507HO7466,1HO8867,6104,+34,+17,+8,+125,+247
7942 ,7942,47VEB6380,,14,+186,,1HO8664,,5707,,,,,+371
7995 ,7995,47VEB6340,,13,+186,,1HO8664,,5846,,,,,+371
7998 ,7998,47VEB6339,,13,+186,,1HO8664,,5849,,,,,+371
7999 ,7999,47VEB6345,,13,+186,,1HO8664,,5849,,,,,+371
8074 ,8074,47VEB6491,,12,+186,,1HO8664,,5984,,,,,+371
8482 ,8482,47VEB6968,,6,+186,,1HO2676,1HO1028,2096,-73,-17,-3,-78,+450
7727 ,7727,47VEB5324,,17,+185,8-16,501HO6987,1HO8972,6183,-465,+3,-15,+49,+320
8050 ,8050,47VEB6448,,12,+185,,1HO7336,29HO10321,5154,+902,+15,+26,+180,+190
7186 ,7186,47VCP2203,,24,+184,2-17,1HO7624,11HO5183,5188,-300,-25,-3,+130,+238
7187 ,7187,47VCP2257,,24,+184,,1HO7624,11HO5183,5188,-300,-25,-3,+130,+238
7241 ,7241,47VCP2258,,23,+184,3-02,501HO8717,203HO486,5962,,,,,+368
7350 ,7350,47VCP2458,,22,+184,4-21,1HO6776,14HO4372,2850,+791,+23,+31,+150,+218
7439 ,7439,47VCP2436,,20,+184,5-12,501HO8717,29HO10483,5916,,,,,+368
7894 ,7894,47VEB6074,,14,+184,,1HO9541,29HO10302,5784,-191,-21,-7,-18,+385
8558 ,8558,000000000,,5,+184,,1HO7624,29HO10124,6270,+3,+10,+2,+130,+238
7222 ,7222,47VCP2264,,23,+183,2-17,507HO6838,1HO6959,5910,+349,+21,+17,+138,+227
7355 ,7355,000000000,,22,+183,3-29,1HO5045,14HO3831,5915,+1438,+12,+33,+27,+338
8081 ,8081,47VEB6468,,12,+183,,501HO8598,507HO6838,6418,+470,+26,+11,+110,+256
7268 ,7268,000000000,,23,+182,,507HO6168,29HO9155,5972,-20,+23,+12,+131,+232
7782 ,7782,000000000,,16,+182,9-29,1HO6833,1HO8581,5585,-967,-1,-10,-23,+386
7988 ,7988,47VEB6392,,13,+182,,1HO2609,7HO6695,5618,-325,+29,-2,+30,+333
8391 ,8391,47VEB6847,,7,+182,,HB,29HO10124,6635,+519,+24,+21,+364,
8653 ,8653,000000000,,3,+182,,1HO7094,7HO7264,5684,-78,+18,-4,+121,+243
7115 ,7115,47VCP2040,,25,+181,1-28,1HO6939,1HO6360,2951,-375,-28,-9,+114,+247
7386 ,7386,47VCP2457,,21,+181,4-12,1HO7235,29HO9155,5922,-205,+5,+0,-6,+368
8161 ,8161,47VEB6572,,10,+181,,501HO6845,7HO6782,6586,-585,-13,-7,+20,+342
8737 ,88737,000000000,,2,+181,,1HO8328,7HO6695,5769,-42,+18,+0,+74,+288
7326 ,7326,47VCP2378,,22,+180,4-01,29HO11396,14HO3597,5362,+231,-10,-7,+177,+182
8310 ,8310,47VEB6875,,8,+180,,HB,1HO6721,6618,+140,+28,+11,+359,
7516 ,7516,47VCP2582,,20,+179,6-20,7HO6168,1HO6802,5195,+848,-16,+15,+125,+232
7732 ,7732,000000000,,17,+179,8-31,507HO6838,29HO10124,6270,+3,+10,+2,+130,+227
8254 ,8254,000000000,,9,+179,,751HO8812,1HO9319,6608,-430,+21,-12,+62,+296
8333 ,8333,47VEB6851,,8,+179,,1HO6987,1HO5624,2791,+237,+3,+14,+37,+320
8764 ,8764,000000000,,1,+179,,1HO9593,1HO9121,6304,-59,-16,-8,-34,+391
7729 ,7729,47VEB5298,,17,+178,9-03,1HO2577,1HO2406,5035,+1127,+35,+30,+198,+157
8343 ,8343,47VEB6890,,8,+178,,1HO7352,1HO7235,6137,+375,+5,+9,+145,+211
8384 ,8384,47VEB6831,,7,+178,,1HO9604,1HO6802,5195,+848,-16,+15,+125,+230
7196 ,7196,47VCP2239,,24,+177,2-18,501HO6987,29HO10302,5903,-120,-20,-4,+34,+320
7455 ,7455,47VCP2610,,20,+177,5-25,501HO6845,1HO5663,6111,+54,+2,+2,+12,+342
7486 ,7486,47VCP2566,,20,+177,6-08,1HO9667,14HO3367,2900,+230,+16,+17,+115,+239
7829 ,7829,000000000,,15,+177,,7HO7615,14HO3751,5709,-217,-41,+0,-83,+437
7955 ,7955,47VEB6386,,13,+177,,501HO8598,1HO9154,6416,+106,+19,+8,+98,+256
8114 ,8114,47VEB6490,,11,+177,,1HO9696,,4519,,,,,+353
8126 ,8126,47VEB6494,,11,+177,,1HO9696,,3979,,,,,+353
8135 ,8135,47VEB6536,,11,+177,,1HO9696,,4498,,,,,+353
8196 ,8196,47VEB6561,,10,+177,,1HO8430,,4538,,,,,+353
7192 ,7192,47VCP2202,,24,+176,2-25,1HO9484,9HO2575,2925,+571,+9,+14,+221,+130
7395 ,7395,47VCP2297,,21,+176,,1HO9476,,4349,,,,,+352
7820 ,7820,47VEB6064,,15,+176,9-25,507HO7466,1HO5663,6278,+299,+0,+13,+104,+247
8752 ,8752,000000000,,2,+176,,1HO2562,,4494,,,,,+352
7855 ,7855,47VEB6033,,15,+175,,1HO6845,1HO1028,2104,+687,+2,+12,+7,+342
7973 ,7973,47VEB6401,,13,+175,,1HO8328,1HO5697,5151,+151,-7,+3,+61,+288
8043 ,8043,47VEB6507,,12,+175,,HB,1HO7127,6436,+1042,+41,+38,+350,
8056 ,8056,47VEB6511,,12,+175,,1HO8407,11HO5293,1921,-577,-18,-14,+12,+338
7076 ,7076,47VCP2093,,25,+174,3-03,507HO6168,1HO5663,5755,-60,-9,+7,+115,+232
7347 ,7347,47VCP2437,,22,+174,7-16,501HO7467,1HO8855,6035,+334,+5,+7,+119,+228
7348 ,7348,47VCP2578,,22,+174,7-08,501HO7467,1HO8855,6035,+334,+5,+7,+119,+228
7415 ,7415,47VCP2569,,21,+174,5-22,501HO7094,29HO10302,5964,+296,-10,+2,+104,+243
8253 ,8253,000000000,,9,+174,,HB,507HO6168,6483,+434,+33,+32,+348,
7199 ,7199,47VCP2205,,24,+173,5-09,7HO6168,1HO6671,2941,+679,+19,+18,+114,+232
7248 ,7248,000000000,,23,+173,6-08,501HO7467,7HO6695,5905,+39,+45,+3,+117,+228
7336 ,7336,47VCP2380,,22,+173,4-21,501HO7467,1HO7127,5928,+788,+19,+31,+118,+228
7409 ,7409,47VCP2395,,21,+173,4-27,507HO6838,1HO6802,6061,+1097,+1,+22,+118,+227
8555 ,8555,000000000,,5,+173,,1HO2566,,4406,,,,,+345
8658 ,8658,000000000,,3,+173,,1HO2622,11HO5153,2208,+842,+15,+19,+74,+271
7155 ,7155,47VCP2247,,24,+172,1-28,29HO11396,1HO6671,5183,-100,+5,+6,+161,+182
7238 ,7238,47VCP2226,,23,+172,4-01,501HO6845,29HO9155,5807,+9,-12,+3,+1,+342
7871 ,7871,47VEB6057,,15,+172,,7HO8175,29HO10321,5421,+143,+25,+7,+154,+190
8204 ,8204,47VEB6589,,10,+172,,HB,507HO6838,6545,+1394,+59,+41,+344,
6914 ,6914,47VBY9800,,27,+171,1-20,1HO7290,11HO7837,4329,-164,-19,-13,-128,+470
7460 ,7460,47VCP2597,,20,+171,7-22,501HO6845,11HO6377,6006,,,,,+342
7461 ,7461,47VCP2565,,20,+171,5-21,501HO6845,11HO6377,6006,,,,,+342
7514 ,7514,47VCP2663,,20,+171,6-20,501HO8328,1HO5663,6083,-94,+9,-9,+54,+288
7724 ,7724,000000000,,17,+171,9-13,501HO6845,,6207,,,,,+342
7731 ,7731,000000000,,17,+171,8-18,1HO6845,,4608,,,,,+342
7754 ,7754,47VEB5282,,16,+171,9-21,1HO6845,,3809,,,,,+342
7765 ,7765,000000000,,16,+171,10-05,1HO6845,,4218,,,,,+342
7800 ,7800,000000000,,16,+171,9-28,14HO4239,1HO7376,2325,+211,+13,+0,-45,+386
7816 ,7816,000000000,,15,+171,9-29,1HO6845,,4593,,,,,+342
8007 ,8007,47VEB6396,,13,+171,,1HO7336,9HO2575,2665,-289,-15,-15,+151,+190
8061 ,8061,47VEB6493,,12,+171,,501HO6845,,6523,,,,,+342
8062 ,8062,47VEB6467,,12,+171,,501HO6845,1HO8663,6435,,,,,+342
8272 ,8272,000000000,,9,+171,,1HO8328,29HO10321,5117,-6,+1,+5,+53,+288
8748 ,8748,000000000,,2,+171,,1HO6845,,4358,,,,,+342
8778 ,8778,000000000,,1,+171,,1HO6845,507HO6695,6174,,,,,+342
8146 ,8146,47VEB6600,,11,+170,,1HO8523,14HO3831,5915,+1438,+12,+33,+27,+312
7114 ,7114,47VCP2024,,25,+169,1-29,1HO9601,UNKNOWN,5023,,,,,+337
7121 ,7121,47VCP2061,,25,+169,2-02,1HO9601,,4366,,,,,+337
7149 ,7149,47VCP2230,,24,+169,2-23,1HO9601,,4420,,,,,+337
7308 ,7308,000000000,,22,+169,5-09,507HO6838,29HO10302,5861,+822,-9,+19,+111,+227
7959 ,7959,47VEB6398,,13,+169,,501HO8407,HB,6421,,,,,+338
7965 ,7965,47VEB6384,,13,+169,,501HO8407,7HO5605,6388,,,,,+338
8042 ,8042,47VEB6474,,12,+169,,1HO8407,,2630,,,,,+338
8099 ,8099,47VEB6475,,11,+169,,501HO8407,,6467,,,,,+338
8035 ,8035,47VEB6484,,12,+168,,HB,14HO3597,6397,+962,+3,+17,+335,
8173 ,8173,47VEB6615,,10,+168,,1HO8430,1HO5624,2655,+8,-1,+2,-17,+353
8566 ,8566,000000000,,5,+168,,1HO9954,29HO10302,5861,+822,-9,+19,+111,+224
7080 ,7080,47VCP2092,,25,+167,1-15,1HO7767,1HO6802,5093,-103,-33,-11,+0,+333
7490 ,7490,47VCP2622,,20,+167,8-04,1HO7767,,3960,,,,,+333
8025 ,8025,47VEB6464,,12,+167,,1HO7691,9HO2575,5100,-796,-34,-17,+34,+299
8143 ,8143,47VEB6608,,11,+167,,1HO8523,11HO6377,5989,+666,+7,+7,+21,+312
8208 ,8208,47VEB6553,,10,+167,,1HO7127,11HO5183,5234,-468,-52,-12,-120,+453
8303 ,8303,000000000,,9,+167,,1HO2609,,2615,,,,,+333
8320 ,8320,47VEB6869,,8,+167,,1HO2609,,4395,,,,,+333
8401 ,8401,47VEB6986,,7,+167,,1HO9457,7HO5710,2555,-518,-10,-15,-80,+414
8453 ,8453,47VEB6987,,6,+167,,1HO2609,UNKNOWN,2860,,,,,+333
7421 ,7421,47VCP2419,,21,+166,,1HO9531,122HO7,4275,+133,+10,+2,-1,+332
7774 ,7774,000000000,,16,+166,10-05,7HO7615,1HO5588,5538,-273,-21,-11,-106,+437
8213 ,8213,000000000,,10,+166,,1HO7336,7HO6168,2519,-210,-5,+7,+141,+190
8561 ,8561,000000000,,5,+166,,1HO2699,,4596,,,,,+332
8669 ,8669,000000000,,3,+166,,1HO2699,,4571,,,,,+332
7064 ,7064,47VCP2095,,25,+165,2-24,1HO5433,,4524,,,,,+329
7276 ,7276,000000000,,23,+165,3-01,1HO6943,1HO6360,2949,-554,-22,-14,+129,+200
7900 ,7900,47VEB6025,,14,+165,,1HO5433,,2690,,,,,+329
8094 ,8094,47VEB6461,,12,+165,,1HO9309,1HO2406,5836,+297,-1,+9,+80,+250
8337 ,8337,47VEB6897,,8,+165,,1HO9393,,4394,,,,,+329
7251 ,7251,000000000,,23,+164,3-19,1HO9633,,4493,,,,,+328
8225 ,8225,000000000,,10,+164,,1HO6776,1HO5583,2857,-112,-6,+10,+109,+218
8313 ,8313,47VEB6901,,8,+164,,507HO7466,1HO6833,6596,-232,-12,-9,+81,+247
7763 ,7763,47VEB5271,,16,+163,8-27,1HO2584,,4611,,,,,+325
8572 ,8572,000000000,,5,+163,,1HO2584,,4608,,,,,+325
7290 ,7290,000000000,,22,+162,5-01,1HO7336,1HO8851,6008,+131,+8,+8,+133,+190
8018 ,8018,47VEB6376,,13,+162,,1HO2662,,5716,,,,,+323
8122 ,8122,47VEB6454,,11,+162,,1HO7352,1HO6360,2751,-173,-33,-5,+113,+211
8199 ,8199,47VEB6568,,10,+162,,1HO2557,11HO5183,5128,+49,-18,+9,+66,+258
8674 ,8674,000000000,,3,+162,,1HO2443,,5637,,,,,+324
7126 ,7126,47VCP2045,,24,+161,5-09,501HO6721,1HO2406,5775,+460,-12,+10,+2,+319
7216 ,7216,47VCP2271,,23,+161,3-02,7HO6168,11HO4662,1712,+488,-17,+24,+90,+232
8195 ,8195,47VEB6586,,10,+161,,1HO7794,,4349,,,,,+322
8330 ,8330,47VEB6827,,8,+161,,1HO7794,,2281,,,,,+322
8539 ,8539,47VFF1136,,5,+161,,1HO9954,14HO3597,2974,-44,-19,-5,+98,+224
8540 ,8540,47VFF1169,,5,+161,,1HO9954,14HO3597,2974,-44,-19,-5,+98,+224
8718 ,8718,000000000,,2,+161,,1HO7691,1HO8981,6324,-185,+0,-2,+23,+299
7042 ,7042,47VCP2038,,25,+160,1-15,1HO6987,,4498,,,,,+320
7158 ,7158,47VCP2242,,24,+160,2-09,507HO6168,29HO9155,5862,+554,+1,+22,+87,+232
7163 ,7163,47VCP2221,,24,+160,2-17,501HO6987,203HO486,5958,,,,,+320
7188 ,7188,47VCP2272,,24,+160,4-10,501HO6987,,5857,,,,,+320
7236 ,7236,000000000,,23,+160,3-08,1HO6987,,3939,,,,,+320
7524 ,7524,47VCP2657,,20,+160,7-05,501HO7467,1HO8903,6019,+163,-10,+11,+91,+228
8095 ,8095,47VEB6471,,12,+160,,1HO6987,,5391,,,,,+320
8232 ,8232,000000000,,10,+160,,1HO9915,14HO3160,2572,+100,+7,+3,+28,+291
8350 ,8350,47VEB6837,,8,+160,,1HO6987,,4588,,,,,+320
8747 ,8747,000000000,,2,+160,,1HO9999,,4603,,,,,+320
8769 ,8769,000000000,,1,+160,,1HO9999,11HO5153,2155,,,,,+320
8825 ,8825,000000000,,,+160,,1HO9988,203HO486,5962,,,,,+320
7062 ,7062,47VCP2025,,25,+159,1-17,501HO7467,1HO2406,5770,+86,+14,+6,+89,+228
7077 ,7077,47VCP2081,,25,+159,4-11,1HO9617,,4062,,,,,+317
7078 ,7078,47VCP2023,,25,+159,1-25,1HO9617,,4062,,,,,+317
8041 ,8041,000000000,,12,+159,,1HO7169,11HO7491,4302,+326,+11,+6,-137,+455
8096 ,8096,47VEB6504,,12,+159,,1HO2605,,2977,,,,,+318
8193 ,8193,000000000,,10,+159,,501HO6833,1HO9316,6583,-91,-15,+0,-68,+386
8286 ,8286,000000000,,9,+159,,1HO2605,,4531,,,,,+318
8816 ,8816,000000000,,1,+159,,1HO7691,7HO5605,6358,-264,-3,-2,+19,+299
7369 ,7369,47VCP2405,,22,+158,6-26,1HO9665,1HO3895,2328,+176,+3,+10,+22,+294
7111 ,7111,47VCP2085,,25,+157,2-01,501HO6987,11HO7319,5860,-476,-13,-9,-7,+320
7242 ,7242,47VCP2211,,23,+157,3-01,501HO6833,507HO6838,5875,-74,+3,-10,-72,+386
7807 ,7807,000000000,,15,+157,9-27,1HO2567,1HO4307,2656,-547,-12,-18,-135,+449
7160 ,7160,47VCP2265,,24,+156,3-09,1HO6776,1HO8451,5110,+246,+6,+10,+93,+218
7957 ,7957,47VEB6375,,13,+156,,1HO6776,7HO6349,5045,-252,+22,+6,+94,+218
8166 ,8166,47VEB6601,,10,+156,,1HO8523,93JE3083,6012,,,,,+312
8172 ,8172,47VEB6593,,10,+156,,1HO8523,1HO7235,6014,,,,,+312
8317 ,8317,47VEB6902,,8,+156,,1HO8523,,5835,,,,,+312
8416 ,8416,47VFF1005,,7,+156,,1HO8523,,6067,,,,,+312
8511 ,8511,47VFF1141,,6,+156,,7HO6838,1HO7235,6221,+60,+10,+6,+85,+227
7164 ,7164,47VCP2208,,24,+155,5-04,7HO7839,1HO5702,2994,+640,+21,+10,+96,+213
7230 ,7230,47VCP2191,,23,+155,4-07,507HO6838,7HO6695,5765,+119,+26,+3,+83,+227
7462 ,7462,47VCP2600,,20,+155,5-25,501HO8903,1HO2406,6005,+44,+0,+1,+131,+179
7722 ,7722,000000000,,17,+155,8-19,200HO5049,1HO2406,5244,-147,-14,-5,-89,+398
7799 ,7799,000000000,,16,+155,10-13,1HO9915,11HO5486,4320,+368,-19,+0,+18,+291
7962 ,7962,000000000,,13,+155,,1HO8523,9HO2575,5103,-464,-52,-16,-2,+312
8170 ,8170,47VEB6587,,10,+155,,1HO2443,1HO7235,5943,-38,-29,-8,-14,+324
8601 ,8601,000000000,,4,+155,,1HO2566,1HO5588,5986,+390,-4,+3,-36,+345
7070 ,7070,47VCP2075,,25,+154,3-22,1HO9617,1HO5702,2802,-374,+8,-12,-10,+317
7108 ,7108,47VCP2084,,25,+154,2-17,11HO7123,,4271,,,,,+308
7161 ,7161,47VCP2250,,24,+154,2-25,501HO6987,14HO3751,5830,-412,+4,-3,-12,+320
7195 ,7195,000000000,,24,+154,2-23,1HO9620,,2536,,,,,+308
7441 ,7441,47VCP2593,,20,+154,7-21,11HO7123,,1642,,,,,+308
7521 ,7521,47VCP2585,,20,+154,6-21,11HO7123,,4351,,,,,+308
7869 ,7869,47VEB6070,,15,+154,,HB,29HO10792,6148,+664,+42,+25,+308,
7946 ,7946,47VEB6389,,14,+154,,7HO6782,,2221,,,,,+307
7284 ,7284,000000000,,22,+153,4-21,507HO6838,29HO10302,5948,+297,+3,-2,+78,+227
7440 ,7440,47VCP2625,,20,+153,5-31,7HO7602,200HO3,2175,+761,+21,+17,+137,+169
7819 ,7819,47VEB6094,,15,+153,10-12,507HO7466,1HO5663,6370,-98,-15,+3,+58,+247
8373 ,8373,47VEB6905,,7,+153,,1HO9603,1HO6802,5635,+358,-25,-2,-16,+321
7313 ,7313,000000000,,22,+152,3-17,1HO9542,11HO4662,2329,+330,-3,+15,-8,+311
8739 ,8739,000000000,,2,+152,,1HO7094,14HO4661,5691,-339,+1,-4,+60,+243
8202 ,8202,47VEB6535,,10,+151,,1HO8664,29HO9155,5938,-995,-15,-25,-70,+371
7500 ,7500,47VCP2618,,20,+150,6-10,7HO6168,29HO10321,5272,+397,+4,+18,+67,+232
7951 ,7951,47VEB6395,,14,+150,,1HO7691,,4358,,,,,+299
8147 ,8147,47VEB6599,,11,+150,,1HO2507,,4248,,,,,+299
8623 ,8623,000000000,,4,+150,,1HO7691,,4593,,,,,+299
8805 ,8805,000000000,,1,+150,,1HO7691,HB,6408,,,,,+299
8806 ,8806,000000000,,1,+150,,1HO7691,HB,2781,,,,,+299
7790 ,7790,000000000,,16,+149,9-12,1HO7690,29HO9155,5703,+64,+4,+6,+83,+214
7990 ,7990,47VEB6336,,13,+148,,1HO2587,11HO5183,5499,-178,-34,-2,-73,+368
7991 ,7991,47VEB6359,,13,+148,,1HO8812,,3833W,,,,,+296
8145 ,8145,47VEB6546,,11,+148,,1HO8812,,5006,,,,,+296
8152 ,8152,47VEB6588,,10,+148,,1HO8812,,5043,,,,,+296
8157 ,8157,47VEB6614,,10,+148,,1HO8812,,4573,,,,,+296
8360 ,8360,47VEB6859,,8,+148,,1HO8812,,4352,,,,,+296
8488 ,8488,47VFF1033,,6,+148,,1HO8812,1HO5045,6684,,,,,+296
8331 ,8331,47VEB6884,,8,+147,,1HO8812,11HO7319,6110,+314,-6,+1,-3,+296
6841 ,6841,47VBY9784,,29,+146,2-09,14HO3801,1HO5626,2420,+194,-11,+9,+80,+211
7360 ,7360,47VCP2420,,22,+146,4-23,1HO7235,11HO7319,5814,-360,-33,-13,-77,+368
7750 ,7750,000000000,,16,+146,9-18,1HO9595,,4574,,,,,+292
7793 ,7793,000000000,,16,+146,10-04,1HO9915,,4575,,,,,+291
7801 ,7801,000000000,,15,+146,9-29,1HO9915,,4609,,,,,+291
8179 ,8179,47VEB6558,,10,+146,,1HO9915,,4505,,,,,+291
8222 ,8222,000000000,,10,+146,,1HO9915,,4586,,,,,+291
8245 ,8245,000000000,,9,+146,,1HO9915,1HO6360,5278,,,,,+291
8640 ,8640,000000000,,4,+146,,1HO9591,7HO6349,2652,-135,+24,+6,+40,+252
8047 ,8047,47VEB6496,,12,+145,,HB,507HO7482,6375,+1019,+29,+35,+289,
7135 ,7135,47VCP2034,,24,+144,6-16,1HO2406,1HO6360,2756,-479,-26,-22,+66,+222
7954 ,7954,47VEB6394,,13,+144,,1HO8328,UNKNOWN,5023,,,,,+288
8089 ,8089,47VEB6503,,12,+144,,1HO8328,,4572,,,,,+288
8117 ,8117,47VEB6567,,11,+144,,1HO8407,3HO5897,5273,-314,-17,-7,-50,+338
8141 ,8141,47VEB6609,,11,+144,,1HO7794,1HO6149,2067,+528,-2,+11,-34,+322
8256 ,8256,000000000,,9,+144,,1HO8328,,5388,,,,,+288
8265 ,8265,000000000,,9,+144,,HB,1HO7127,6521,+857,+57,+33,+288,
8282 ,8282,000000000,,9,+144,,1HO8328,,5364,,,,,+288
8417 ,8417,47VFF1022,,7,+144,,1HO8328,,2809,,,,,+288
8591 ,8591,000000000,,4,+144,,1HO8328,501HO7467,6816,,,,,+288
8598 ,8598,000000000,,4,+144,,1HO8328,1HO6833,6851,,,,,+288
8715 ,8715,000000000,,2,+144,,1HO8328,1HO7290,6813,,,,,+288
8744 ,8744,000000000,,2,+144,,1HO8328,,5846,,,,,+288
7468 ,7468,47VCP2620,,20,+143,5-25,501HO8903,11HO7319,6114,+427,+22,+7,+106,+179
7529 ,7529,47VCP2631,,19,+142,8-07,1HO9673,11HO5183,5158,-480,-46,-9,-134,+417
8510 ,8510,47VFF1153,,6,+142,,1HO9949,29HO9429,2072,-922,-19,-20,-147,+430
8611 ,8611,000000000,,4,+142,,751HO9554,29HO10792,6323,+1043,+23,+33,+284,
